Time Step,Load (kWh),Solar Production (kWh),Curtailment (kWh),Battery Charge (kWh),Battery Discharge (kWh),State of Charge (kWh),Lost Load (kWh),Generator Production (kWh),Generator Fuel Consumption (liters),Generator Efficiency (kWh/liter),Generator Load Factor (%)
931,9.784918583,1.2761190243809917,0.0,0.0,0.0,11.339826081257568,0.0,8.508799558619009,2.901305831937381,2.932748235278994,73.4481721560108
932,14.29509943,0.0,0.0,0.0,2.5199613513905708,8.945862797436526,0.19037114860942905,11.58476693,3.6658152740751477,3.1602156856970196,100.0
933,18.16687488,0.0,0.0,0.0,2.5199613513905708,6.551899513615483,4.062146598609431,11.58476693,3.6658152740751477,3.1602156856970196,100.0
934,18.4146493,0.0,0.0,0.0,2.5199613513905708,4.157936229794441,4.30992101860943,11.58476693,3.6658152740751477,3.1602156856970196,100.0
935,16.08877262,0.0,0.0,0.0,1.7241840825303898,2.5199613513905708,2.77982160746961,11.58476693,3.6658152740751477,3.1602156856970196,100.0
936,11.88026423,0.0,0.0,0.0,0.0,2.5199613513905708,0.2954972999999992,11.58476693,3.6658152740751477,3.1602156856970196,100.0
937,10.18452473,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.18452473,3.317795203010757,3.0696664823549025,87.91307405266892
938,10.26551307,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.26551307,3.337924269141022,3.0754182067293327,88.61216744392458
939,11.08148045,0.0,0.0,0.48979072999999745,0.0,2.9852625448905683,0.0,11.571271179999998,3.6624610030254194,3.1594250888791477,99.88350434599549
940,11.69544768,0.0,0.0,0.0,0.11068074999999844,2.88011583239057,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
941,11.70373092,0.0,0.0,0.0,0.11896398999999924,2.7671000418905707,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
942,11.84491292,0.0,0.0,0.0,0.2601459899999998,2.5199613513905708,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
943,9.290017317,0.03402984065015978,0.0,0.0,0.0,2.5199613513905708,0.0,9.25598747634984,3.087013984589214,2.9983626645544743,79.89791708610439
944,7.955040733,1.0038802991797133,0.0,0.0,0.0,2.5199613513905708,0.0,6.951160433820286,2.514165893643044,2.7647978406659575,60.00259198844569
945,9.0220865,4.764177691022369,0.0,0.0,0.0,2.5199613513905708,0.0,4.257908808977631,1.8602692699310517,2.2888669279235283,36.75437611050524
946,8.83722965,8.082087154412946,0.0,0.0,0.0,2.5199613513905708,0.0,0.7551424955870534,1.0839418041761033,0.6966633196336882,6.5184090465517315
947,8.698241333,10.515220760899371,0.0,1.816979427899371,0.0,4.246091807894973,0.0,0.0,0.9165775533433086,0.0,0.0
948,8.24846425,8.471088740648575,3.5754748495079856,0.22262449064857656,0.0,4.457585074011121,0.0,0.0,0.9165775533433086,0.0,0.0
949,8.935481883,8.935481883,3.7916785201597563,0.0,0.0,4.457585074011121,0.0,0.0,0.9165775533433086,0.0,0.0
950,9.4121705,11.93213185139057,0.7269688704688662,2.5199613513905708,0.0,6.851548357832163,0.0,0.0,0.9165775533433086,0.0,0.0
951,8.25566665,10.77562800139057,1.0667565448650311,2.5199613513905708,0.0,9.245511641653206,0.0,0.0,0.9165775533433086,0.0,0.0
952,8.0214256,10.225967115373013,0.0,2.2045415153730126,0.0,11.339826081257568,0.0,0.0,0.9165775533433086,0.0,0.0
953,8.23071925,7.792833508886589,0.0,0.0,0.0,11.339826081257568,0.0,0.43788574111341116,1.0136273412178949,0.4319987467852654,3.779840749143247
954,9.23129925,4.64507324874681,0.0,0.0,0.0,11.339826081257568,0.0,4.5862260012531895,1.9330350872990811,2.3725518648816974,39.588418385670444
955,12.54262423,1.3441787056813113,0.0,0.0,0.0,11.339826081257568,0.0,11.198445524318688,3.5697978828988886,3.1369970770515674,96.66526389339009
956,15.3635028,0.0,0.0,0.0,2.5199613513905708,8.945862797436526,1.2587745186094277,11.58476693,3.6658152740751477,3.1602156856970196,100.0
957,17.72532448,0.0,0.0,0.0,2.5199613513905708,6.551899513615483,3.6205961986094297,11.58476693,3.6658152740751477,3.1602156856970196,100.0
958,17.70263987,0.0,0.0,0.0,2.5199613513905708,4.157936229794441,3.5979115886094273,11.58476693,3.6658152740751477,3.1602156856970196,100.0
959,15.8590664,0.0,0.0,0.0,1.7241840825303894,2.5199613513905708,2.5501153874696096,11.58476693,3.6658152740751477,3.1602156856970196,100.0
960,11.886854,0.0,0.0,0.0,0.0,2.5199613513905708,0.3020870699999989,11.58476693,3.6658152740751477,3.1602156856970196,100.0
961,8.6452553,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,8.6452553,2.935220919493346,2.9453508056532502,74.62606155340235
962,10.71174997,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.71174997,3.448833223070244,3.1059054692311596,92.46409560697134
963,10.9777501,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.9777501,3.5149456314419796,3.1231635567280343,94.76021543059218
964,11.29318592,0.0,0.0,0.15951431999999974,0.0,2.6714999553905705,0.0,11.45270024,3.632991053494566,3.152416306939064,98.85999700470452
965,11.74428125,0.0,0.0,0.0,0.15951431999999954,2.5199613513905708,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
966,9.59936235,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,9.59936235,3.172357325855071,3.025939818243081,82.86193764625007
967,7.662067383,0.03402984065015978,0.0,0.0,0.0,2.5199613513905708,0.0,7.6280375423498405,2.6823988032156274,2.8437373045370586,65.84541224214202
968,7.886688317,1.0208952195047933,0.0,0.0,0.0,2.5199613513905708,0.0,6.865793097495207,2.492948459648817,2.7540854568900293,59.26569899058993
969,8.1847238,4.73014785037221,0.0,0.0,0.0,2.5199613513905708,0.0,3.454575949627791,1.6822244598983027,2.053576102345245,29.819986629871636
970,8.675433017,7.962982712137388,0.0,0.0,0.0,2.5199613513905708,0.0,0.7124503048626112,1.0744798197708259,0.6630653193789797,6.149888980654798
971,8.17780995,10.345071557648572,0.0,2.1672616076485713,0.0,4.578859878656713,0.0,0.0,0.9165775533433086,0.0,0.0
972,8.633411033,11.15337238439057,0.6890121618650316,2.5199613513905708,0.0,6.972823162477756,0.0,0.0,0.9165775533433086,0.0,0.0
973,9.311022983,9.311022983,3.245988216908957,0.0,0.0,6.972823162477756,0.0,0.0,0.9165775533433086,0.0,0.0
974,9.87505675,10.884992679037543,1.5869439192460142,1.009935929037542,0.0,7.9322622950634205,0.0,0.0,0.9165775533433086,0.0,0.0
975,9.165109033,11.655220422679724,0.0,2.490111389679724,0.0,10.297868115259158,0.0,0.0,0.9165775533433086,0.0,0.0
976,8.635736567,9.732534425945696,0.0,1.0967978589456955,0.0,11.339826081257568,0.0,0.0,0.9165775533433086,0.0,0.0
977,8.823934767,6.959102412957674,0.0,0.0,0.0,11.339826081257568,0.0,1.8648323540423268,1.329885335234748,1.4022504832818172,16.097279861653004
978,10.05268545,4.100595798344253,0.0,0.0,0.0,11.339826081257568,0.0,5.952089651655747,2.2658540768678757,2.6268636239291325,51.37858782676214
979,12.67791368,1.2931339447060715,0.0,0.0,0.0,11.339826081257568,0.0,11.384779735293929,3.6161099033088795,3.1483500335198378,98.2737054969299
980,14.81651453,0.0,0.0,0.0,1.7241840825303902,9.701851202853698,1.5075635174696083,11.58476693,3.6658152740751477,3.1602156856970196,100.0
981,17.62617703,0.0,0.0,0.0,2.5199613513905708,7.307887919032655,3.5214487486094295,11.58476693,3.6658152740751477,3.1602156856970196,100.0
982,17.93070618,0.0,0.0,0.0,2.5199613513905708,4.913924635211613,3.82597789860943,11.58476693,3.6658152740751477,3.1602156856970196,100.0
983,15.95265012,0.0,0.0,0.0,2.5199613513905708,2.5199613513905708,1.847921838609428,11.58476693,3.6658152740751477,3.1602156856970196,100.0
984,12.17916883,0.0,0.0,0.0,0.0,2.5199613513905708,0.5944018999999994,11.58476693,3.6658152740751477,3.1602156856970196,100.0
985,6.68259085,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,6.68259085,2.447414866108758,2.7304691748583343,57.684292574714746
986,10.39627745,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.39627745,3.3704248099905194,3.0845599697651296,89.74092886649035
987,11.07730077,0.0,0.0,0.39223209999999914,0.0,2.89258184639057,0.0,11.46953287,3.6371746819331325,3.153418208636607,99.00529669093653
988,11.58460135,0.0,0.0,0.0,0.0,2.89258184639057,0.0,11.58460135,3.6657741203637633,3.1602059945936967,99.99857070926846
989,11.97699903,0.0,0.0,0.0,0.3922320999999993,2.5199613513905708,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
990,11.34109802,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.34109802,3.605253128915987,3.145714770771171,97.89664383001964
991,9.601316317,0.03402984065015978,0.0,0.0,0.0,2.5199613513905708,0.0,9.56728647634984,3.164385099459394,3.023426724510972,82.5850578968
992,8.124305167,1.0549250601549531,0.0,0.0,0.0,2.5199613513905708,0.0,7.069380106845046,2.5435485383078644,2.7793376066446376,61.02306718435677
993,8.055391017,4.764177691022369,0.0,0.0,0.0,2.5199613513905708,0.0,3.2912133259776306,1.6460179647254498,1.9995002463576355,28.40983634685545
994,8.926644283,8.065072234087866,0.0,0.0,0.0,2.5199613513905708,0.0,0.8615720489121337,1.1075300707123066,0.7779220372391467,7.437111632181397
995,8.605741533,8.605741533,1.8584344669241322,0.0,0.0,2.5199613513905708,0.0,0.0,0.9165775533433086,0.0,0.0
996,8.241593583,10.76155493439057,1.2169489744656694,2.5199613513905708,0.0,4.913924635211613,0.0,0.0,0.9165775533433086,0.0,0.0
997,8.870671667,11.39063301839057,1.302497544119026,2.5199613513905708,0.0,7.307887919032655,0.0,0.0,0.9165775533433086,0.0,0.0
998,9.422868967,9.422868967,3.2192168345343575,0.0,0.0,7.307887919032655,0.0,0.0,0.9165775533433086,0.0,0.0
999,8.467660933,10.826614960897787,1.0157695853578144,2.3589540278977874,0.0,9.548894245535553,0.0,0.0,0.9165775533433086,0.0,0.0
1000,8.37480555,10.259996956023173,0.0,1.8851914060231731,0.0,11.339826081257568,0.0,0.0,0.9165775533433086,0.0,0.0
1001,8.945086417,7.826863349536749,0.0,0.0,0.0,11.339826081257568,0.0,1.1182230674632514,1.1644123223354106,0.9603325609097648,9.652529690239106
1002,9.060252233,4.64507324874681,0.0,0.0,0.0,11.339826081257568,0.0,4.41517898425319,1.8951254794771373,2.329755486940808,38.11193622566208
1003,12.85991258,1.3441787056813113,0.0,0.0,0.0,11.339826081257568,0.0,11.515733874318688,3.648657607391482,3.1561563493899825,99.4041049241781
1004,14.98457843,0.0,0.0,0.0,2.5199613513905708,8.945862797436526,0.8798501486094277,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1005,17.82845682,0.0,0.0,0.0,1.7241840825303898,7.307887919032655,4.519505807469609,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1006,17.70493347,0.0,0.0,0.0,2.5199613513905708,4.913924635211613,3.600205188609429,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1007,16.45530545,0.0,0.0,0.0,2.5199613513905708,2.5199613513905708,2.3505771686094294,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1008,9.008854233,0.0,0.0,0.09187660999999646,0.0,2.6072441308905674,0.0,9.100730842999996,3.048426071318473,2.985386763558233,78.55773791557837
1009,9.813666583,0.0,0.0,0.0,0.0,2.6072441308905674,0.0,9.813666583,3.2256210929362656,3.0424114613122994,84.71181718456894
1010,10.50591145,0.0,0.0,0.0,0.0,2.6072441308905674,0.0,10.50591145,3.397673547723944,3.09208972034343,90.68729231654899
1011,11.12233253,0.0,0.0,0.46243440000000113,0.0,3.0465568108905683,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1012,11.74466485,0.0,0.0,0.0,0.1598979199999988,2.8946537868905695,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1013,11.97918002,0.0,0.0,0.0,0.3944130899999987,2.5199613513905708,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1014,9.660029467,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,9.660029467,3.1874356989890984,3.0306586169138083,83.38561772860803
1015,7.693455567,0.03402984065015978,0.0,0.0,0.0,2.5199613513905708,0.0,7.65942572634984,2.6902001093227152,2.847158358148375,66.11635583720664
1016,8.082989717,1.0208952195047933,0.0,0.0,0.0,2.5199613513905708,0.0,7.062094497495207,2.541737752799701,2.7784512740216307,60.96017762089934
1017,8.538336383,4.985371655248407,0.0,0.0,0.0,2.5199613513905708,0.0,3.5529647277515934,1.7040306279225814,2.085035720328035,30.669281041389006
1018,8.701082283,8.422385560914545,0.0,0.0,0.0,2.5199613513905708,0.0,0.2786967220854546,0.9783458531992536,0.28486523571812405,2.405717126373423
1019,8.56421205,10.923578848701288,0.0,2.359366798701288,0.0,4.761359810156794,0.0,0.0,0.9165775533433086,0.0,0.0
1020,8.382045567,8.382045567,4.072876110958477,0.0,0.0,4.761359810156794,0.0,0.0,0.9165775533433086,0.0,0.0
1021,9.036270667,11.55623201839057,1.5963013928961836,2.5199613513905708,0.0,7.155323093977836,0.0,0.0,0.9165775533433086,0.0,0.0
1022,9.2961777,11.81613905139057,1.2513197582707853,2.5199613513905708,0.0,9.549286377798879,0.0,0.0,0.9165775533433086,0.0,0.0
1023,8.471162633,8.471162633,3.7795800010575196,0.0,0.0,9.549286377798879,0.0,0.0,0.9165775533433086,0.0,0.0
1024,8.2595386,9.962735580806727,0.6205448613929629,1.7031969808067273,0.0,11.16732350956527,0.0,0.0,0.9165775533433086,0.0,0.0
1025,7.9005055,8.082087154412946,0.0,0.1815816544129456,0.0,11.339826081257568,0.0,0.0,0.9165775533433086,0.0,0.0
1026,8.443948683,4.798207531672528,0.0,0.0,0.0,11.339826081257568,0.0,3.6457411513274725,1.7245929147988508,2.1139720104629425,31.470129467054132
1027,10.6986979,1.361193626006391,0.0,0.0,0.0,11.339826081257568,0.0,9.33750427399361,3.1072743950445805,3.0050465735774337,80.60157213705472
1028,15.84716275,0.0,0.0,0.0,2.5199613513905708,8.945862797436526,1.7424344686094293,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1029,17.75718192,0.0,0.0,0.0,2.5199613513905708,6.551899513615483,3.6524536386094293,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1030,19.09031258,0.0,0.0,0.0,1.724184082530389,4.913924635211613,5.7813615674696095,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1031,16.09648282,0.0,0.0,0.0,2.5199613513905708,2.5199613513905708,1.991754538609427,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1032,11.30753787,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.30753787,3.5969119963691094,3.143679323101137,97.6069517697237
1033,10.58371337,0.0,0.0,0.1793283899999964,0.0,2.6903233218905673,0.0,10.763041759999997,3.4615814264887805,3.109284582370023,92.90684763046843
1034,10.58317963,0.0,0.0,0.0,0.0,2.6903233218905673,0.0,10.58317963,3.416877994993578,3.097324412960168,91.35427319296099
1035,11.09038268,0.0,0.0,0.4943842500000013,0.0,3.1599883593905687,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1036,11.90908252,0.0,0.0,0.0,0.32431558999999943,2.851888548890569,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1037,11.93416398,0.0,0.0,0.0,0.34939704999999854,2.5199613513905708,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1038,9.741160183,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,9.741160183,3.207600151644378,3.0368997763035357,84.08594011308261
1039,8.143632417,0.03402984065015978,0.0,0.0,0.0,2.5199613513905708,0.0,8.10960257634984,2.802088309327359,2.89412812199932,70.00229374791435
1040,7.9739418,1.071939980480033,0.0,0.0,0.0,2.5199613513905708,0.0,6.902001819519968,2.501947875615717,2.758651323949512,59.578253591330274
1041,8.471321633,5.002386575573487,0.0,0.0,0.0,2.5199613513905708,0.0,3.4689350574265134,1.6854069073614033,2.0582181325323514,29.943934810145667
1042,8.5993968,8.405370640589465,0.0,0.0,0.0,2.5199613513905708,0.0,0.1940261594105337,0.9595800899525926,0.20219902584694044,1.674838696219965
1043,8.891911733,8.891911733,1.9295775937508086,0.0,0.0,2.5199613513905708,0.0,0.0,0.9165775533433086,0.0,0.0
1044,8.726145583,11.10342096862223,1.1643365857603705,2.37727538562223,0.0,4.7783729677316895,0.0,0.0,0.9165775533433086,0.0,0.0
1045,8.590021617,8.590021617,4.358332750385795,0.0,0.0,4.7783729677316895,0.0,0.0,0.9165775533433086,0.0,0.0
1046,9.379248783,11.89921013439057,0.964069631369826,2.5199613513905708,0.0,7.172336251552732,0.0,0.0,0.9165775533433086,0.0,0.0
1047,8.770704667,11.29066601839057,0.7388826514409104,2.5199613513905708,0.0,9.566299535373775,0.0,0.0,0.9165775533433086,0.0,0.0
1048,8.51223135,10.379101398298731,0.0,1.8668700482987308,0.0,11.339826081257568,0.0,0.0,0.9165775533433086,0.0,0.0
1049,8.381450983,7.894923030837068,0.0,0.0,0.0,11.339826081257568,0.0,0.4865279521629322,1.024408044540418,0.4749357004329306,4.199721540387798
1050,8.54756085,4.66208816907189,0.0,0.0,0.0,11.339826081257568,0.0,3.8854726809281104,1.7777252548367652,2.1856429559948416,33.53949807023101
1051,9.792165683,1.3101488650311515,0.0,0.0,0.0,11.339826081257568,0.0,8.482016817968848,2.8946491754644024,2.930240006237729,73.21698286396901
1052,15.64523975,0.0,0.0,0.0,2.5199613513905708,8.945862797436526,1.5405114686094286,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1053,17.9912341,0.0,0.0,0.0,2.5199613513905708,6.551899513615483,3.8865058186094283,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1054,18.63608438,0.0,0.0,0.0,2.5199613513905708,4.157936229794441,4.531356098609429,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1055,16.14678643,0.0,0.0,0.0,1.3173702825303892,2.906434461390571,3.244649217469609,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1056,11.99158073,0.0,0.0,0.0,0.4068138000000001,2.5199613513905708,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1057,6.8837536,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,6.8837536,2.497412412640714,2.756354363083051,59.42073450069832
1058,10.05491195,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.05491195,3.285580884011906,3.0603148438465175,86.79425327031589
1059,10.48658433,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.48658433,3.3928699318381565,3.090771099591984,90.52046012979217
1060,11.1167334,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.1167334,3.5494889254112394,3.131925083753298,95.9599227776609
1061,11.24638387,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.24638387,3.5817126119869847,3.1399459108923247,97.07906890104348
1062,11.4311948,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.4311948,3.627646031928246,3.1511329108159543,98.6743615048283
1063,9.180813233,0.03402984065015978,0.0,0.0,0.0,2.5199613513905708,0.0,9.14678339234984,3.05987209936807,2.989269843742439,78.95526468178882
1064,7.952603117,1.1740295024305123,0.0,0.0,0.0,2.5199613513905708,0.0,6.7785736145694875,2.4712706880133037,2.742950680169681,58.51281821661549
1065,8.416483983,4.798207531672528,0.0,0.0,0.0,2.5199613513905708,0.0,3.618276451327471,1.7185058398868844,2.1054781236970563,31.233053484723587
1066,8.336947767,7.792833508886589,0.0,0.0,0.0,2.5199613513905708,0.0,0.5441142581134111,1.0371710515357235,0.5246138111044936,4.696807984150019
1067,8.6924237,10.242982035698093,0.0,1.550558335698092,0.0,3.992991770303758,0.0,0.0,0.9165775533433086,0.0,0.0
1068,8.4283696,10.94833095139057,0.7919640729145527,2.5199613513905708,0.0,6.3869550541248,0.0,0.0,0.9165775533433086,0.0,0.0
1069,8.654002117,11.17396346839057,0.6173763168897928,2.5199613513905708,0.0,8.780918337945842,0.0,0.0,0.9165775533433086,0.0,0.0
1070,9.422923817,10.80447440642573,0.0,1.3815505894257303,0.0,10.093391397900286,0.0,0.0,0.9165775533433086,0.0,0.0
1071,8.6167951,8.524475082865024,0.0,0.0,0.0,10.093391397900286,0.0,0.09232001713497517,0.9370386856394776,0.09852316510494102,0.7969087137687902
1072,8.41797115,7.163281456858633,0.0,0.0,0.0,10.093391397900286,0.0,1.2546896931413665,1.194657785547677,1.0502502962102813,10.83051304115763
1073,8.256388083,5.495819265000804,0.0,1.3120365087971395,0.0,11.339826081257568,0.0,4.072605326796335,1.8191999636038123,2.238679314135734,35.15483178388238
1074,8.457713817,3.4540288259912177,0.0,0.0,0.0,11.339826081257568,0.0,5.003684991008782,2.0301349581353048,2.464705595535731,43.191934902472674
1075,8.733311417,1.2250742634057519,0.0,0.0,0.0,11.339826081257568,0.0,7.508237153594248,2.6526232830889924,2.8304950806474376,64.81129226821871
1076,14.48456568,0.0,0.0,0.0,2.5199613513905708,8.945862797436526,0.3798373986094279,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1077,17.51106127,0.0,0.0,0.0,2.5199613513905708,6.551899513615483,3.4063329886094276,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1078,17.77793537,0.0,0.0,0.0,2.5199613513905708,4.157936229794441,3.67320708860943,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1079,16.22659333,0.0,0.0,0.0,1.7241840825303907,2.5199613513905708,2.9176423174696087,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1080,12.6839508,0.0,0.0,0.0,0.0,2.5199613513905708,1.0991838699999992,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1081,10.19343573,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.19343573,3.320009967608806,3.0703027489226753,87.98999402916775
1082,10.33166277,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.33166277,3.354365298624984,3.080064885668576,89.18317332086369
1083,11.09498287,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.09498287,3.54408298849812,3.130565200083459,95.77217165473004
1084,11.44021647,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.44021647,3.6298883027543356,3.1516717639270713,98.75223678755528
1085,11.21006625,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.21006625,3.5726861302159816,3.1377137093546787,96.76557429023735
1086,8.163560983,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,8.163560983,2.8154992810270483,2.8995073939504135,70.46806407351693
1087,7.83771845,0.01701492032507989,0.0,0.0,0.0,2.5199613513905708,0.0,7.82070352967492,2.7302845408405645,2.8644280157214617,67.50850989865292
1088,8.73835205,1.1229847414552727,0.0,0.0,0.0,2.5199613513905708,0.0,7.615367308544727,2.679249708245301,2.8423507092708413,65.73604246472938
1089,8.369607083,4.934326894273167,0.0,0.0,0.0,2.5199613513905708,0.0,3.435280188726833,1.6779478888056814,2.047310415088024,29.653425135647787
1090,8.590500617,8.320296038964065,0.0,0.0,0.0,2.5199613513905708,0.0,0.27020457803593523,0.9764637166023625,0.2767174790437897,2.3324127249915696
1091,8.742835417,8.742835417,2.0276091487755696,0.0,0.0,2.5199613513905708,0.0,0.0,0.9165775533433086,0.0,0.0
1092,8.43325685,10.95321820139057,1.3655841139672695,2.5199613513905708,0.0,4.913924635211613,0.0,0.0,0.9165775533433086,0.0,0.0
1093,9.005441567,11.52540291839057,1.5080260506206251,2.5199613513905708,0.0,7.307887919032655,0.0,0.0,0.9165775533433086,0.0,0.0
1094,9.454145467,9.454145467,3.494208900385795,0.0,0.0,7.307887919032655,0.0,0.0,0.9165775533433086,0.0,0.0
1095,8.360424017,10.88038536839057,1.2172229827412302,2.5199613513905708,0.0,9.701851202853698,0.0,0.0,0.9165775533433086,0.0,0.0
1096,8.126951533,9.85113561553039,0.5619956234185004,1.72418408253039,0.0,11.339826081257568,0.0,0.0,0.9165775533433086,0.0,0.0
1097,8.503820267,7.63969922596087,0.0,0.0,0.0,11.339826081257568,0.0,0.8641210410391302,1.108095010654379,0.7798257665006799,7.459114596439536
1098,8.495880483,4.355819603220452,0.0,0.0,0.0,11.339826081257568,0.0,4.140060879779549,1.8341503182130716,2.2572091494731032,35.73710981667154
1099,9.787625867,1.3101488650311515,0.0,0.0,0.0,11.339826081257568,0.0,8.477477001968847,2.893520837033422,2.9298137042829686,73.17779505788337
1100,15.21532738,0.0,0.0,0.0,1.7241840825303896,9.701851202853698,1.9063763674696095,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1101,17.5521736,0.0,0.0,0.0,2.5199613513905708,7.307887919032655,3.4474453186094283,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1102,18.0416896,0.0,0.0,0.0,2.5199613513905708,4.913924635211613,3.93696131860943,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1103,16.42745362,0.0,0.0,0.0,2.5199613513905708,2.5199613513905708,2.32272533860943,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1104,10.68363003,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.68363003,3.4418442153706286,3.1040422986865353,92.22136357645306
1105,7.0362999,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,7.0362999,2.535326692160792,2.775303049408259,60.737518005465816
1106,10.46189952,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,10.46189952,3.3867347008542517,3.0890815030067595,90.30738022797667
1107,11.0962144,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.0962144,3.5443890763721444,3.130642308422166,95.78280225271652
1108,11.26608382,0.0,0.0,0.18413050000000003,0.0,2.6948853263905708,0.0,11.45021432,3.6323731960588597,3.1522681459117505,98.83853848063562
1109,11.76889743,0.0,0.0,0.0,0.1841305000000002,2.5199613513905708,0.0,11.58476693,3.6658152740751477,3.1602156856970196,100.0
1110,11.10854517,0.0,0.0,0.0,0.0,2.5199613513905708,0.0,11.10854517,3.5474538000690012,3.131413626805775,95.88924177001115
1111,7.519784333,0.01701492032507989,0.0,0.0,0.0,2.5199613513905708,0.0,7.50276941267492,2.6512643156308586,2.829883602491615,64.76409459085181
1112,7.908374983,1.2250742634057519,0.0,0.0,0.0,2.5199613513905708,0.0,6.683300719594248,2.447591299062026,2.730562378676311,57.690420186936365
1113,8.338968317,4.71313293004713,0.0,0.0,0.0,2.5199613513905708,0.0,3.625835386952871,1.7201811470049864,2.107821837988299,31.298302407477703
1114,8.724829917,8.048057313762786,0.0,0.0,0.0,2.5199613513905708,0.0,0.6767726032372128,1.0665724753439587,0.6345303473343061,5.841918161379986
1115,8.681001517,8.681001517,1.8172043235742912,0.0,0.0,2.5199613513905708,0.0,0.0,0.9165775533433086,0.0,0.0
1116,8.6687545,11.18871585139057,0.9088924997412295,2.5199613513905708,0.0,4.913924635211613,0.0,0.0,0.9165775533433086,0.0,0.0
1117,8.55414485,11.07410620139057,1.738128803394586,2.5199613513905708,0.0,7.307887919032655,0.0,0.0,0.9165775533433086,0.0,0.0
1118,8.940835533,11.46079688439057,0.19442353828915415,2.5199613513905708,0.0,9.701851202853698,0.0,0.0,0.9165775533433086,0.0,0.0
1119,8.5694906,10.096172218290766,0.8614364710606832,1.526681618290766,0.0,11.152198740229926,0.0,0.0,0.9165775533433086,0.0,0.0
1120,8.241898017,8.439400481239625,0.0,0.1975024642396246,0.0,11.339826081257568,0.0,0.0,0.9165775533433086,0.0,0.0
1121,8.368084283,5.7170132292268425,0.0,0.0,0.0,11.339826081257568,0.0,2.6510710537731574,1.504141520954906,1.76251437570191,22.884112125794466
1122,8.1847675,3.215819941440099,0.0,0.0,0.0,11.339826081257568,0.0,4.968947558559901,2.021501220550868,2.4580482603942433,42.89208051041818
