Load [kWh]
8.509360983
8.74108765
8.776126933
9.075200917
9.497749933
8.5515381
8.332621067
8.087021217
8.57645265
10.0958947
16.17411663
18.10040335
18.22374368
16.7616811
9.020038917
10.02660712
10.24511402
11.09691687
11.61041638
11.89361617
11.76191408
9.068185017
7.941009683
8.366141167
8.34353035
8.59935695
8.639176017
8.962959983
9.673597633
8.449438533
8.223954667
8.256804583
10.70564725
13.0269297
15.39261972
17.54836598
18.02800847
16.58812918
10.3313731
7.622011533
10.48507755
11.33791692
11.58634985
11.79559948
8.622998933
7.898966533
7.9061454
8.521406183
8.58976355
8.554328217
8.803364333
9.031181983
9.696384567
8.819376183
7.9124717
7.859037433
8.152397167
10.5316958
15.2230357
17.90323387
18.25018985
16.51621388
11.42193213
9.8914388
10.71567777
11.26425167
11.87354835
11.39961358
11.31152803
9.5645511
8.190165983
8.089003567
8.368149417
7.958399417
8.434839267
9.4487247
9.664333767
8.351626917
8.413535283
8.296854717
9.523698467
10.81368055
15.35242988
17.39015867
18.26297675
16.29275122
12.0240552
10.22049173
10.54964988
10.82139902
11.1458833
11.7398139
8.603795917
7.552718517
8.03373895
8.2181399
8.533968917
8.519793867
8.382548067
9.160692
10.13570087
8.932709
8.393851933
8.552966917
8.3462786
9.657209617
14.6581307
17.82256978
18.14653368
16.71429112
11.86556193
9.679978617
10.47619662
10.93740068
11.27186733
11.74478402
8.636647583
7.647466617
8.1730376
8.493289767
8.411801717
8.477577933
8.44271545
9.076568867
9.485472733
8.599887783
8.663384383
8.311071433
8.464746483
9.176050083
14.00090672
17.72241867
18.27907085
16.76330577
12.94938487
9.729008533
10.53227878
10.95126495
11.19441647
11.63096655
11.52347913
9.835833833
7.8345671
8.31570355
8.702559567
8.4554445
8.583961517
8.9974877
9.8614287
8.739069483
8.26458685
8.217890817
8.56642155
12.71007582
15.5192486
18.17469922
18.6390854
16.91844647
12.2654748
9.708754617
10.36393197
11.02038372
11.6116648
11.82154853
11.85281298
7.9947158
8.16717255
8.665176817
8.6020287
8.652117683
8.43613575
8.64322035
9.452875683
8.674413317
8.172617717
8.107403617
8.660902183
13.1542047
15.5488542
18.13234887
18.2514677
16.7228338
9.98527385
10.0471443
10.50384828
11.06565015
11.57787953
11.47621422
8.6424976
7.74956795
8.01414905
8.408475033
8.7584803
8.750309067
8.5247774
9.5078308
9.371603617
8.2031234
8.3732277
8.25201755
8.406004067
12.1691606
15.73014413
18.04575947
18.36568708
16.5087118
11.94007035
9.369063717
10.35624288
10.76081733
11.99634718
11.85379822
10.12799515
7.748632467
8.022541533
8.5318578
8.120936333
8.549962133
8.436614367
8.876257133
9.408992367
8.8402065
8.702568967
8.55869055
8.267053617
9.553427833
14.08756488
17.95791875
17.79024167
16.61186812
12.06088982
9.983291483
10.69031275
11.28641597
11.77653315
12.12709765
10.53636228
7.978770683
8.095290067
8.29381815
8.8433266
9.147292633
8.647243333
8.968444183
9.314236733
8.830270483
8.558499383
8.853052117
11.12711553
13.09777698
15.5089946
17.33071858
17.75149383
16.20081175
12.23151952
10.36415915
10.48091427
11.21533323
11.74973342
10.4041494
8.40934655
8.342653083
8.314109217
8.447653917
8.310231367
8.69973095
8.9033309
9.118683267
9.203438917
8.3681229
8.490997717
8.578153983
11.53084277
12.91567925
15.60142427
17.73777603
18.17970363
16.8214613
8.217539833
10.22169365
10.2971332
11.04371772
11.34618443
11.74703088
11.49966348
9.837789233
7.859373967
8.06495855
8.46759705
8.387173283
8.93166015
10.20465693
9.134286467
8.180040717
8.098565217
8.106920167
8.468386883
13.01463113
16.07011182
18.5364361
18.64541845
16.158686
12.49369387
7.590070217
10.45509588
11.25424832
11.75809783
11.7970488
10.04006218
8.038151567
8.131739633
8.270456583
8.296763567
8.555602567
8.553236917
8.829869917
9.253275
8.464926983
8.502285183
8.537755567
8.372830717
9.784918583
14.29509943
18.16687488
18.4146493
16.08877262
11.88026423
10.18452473
10.26551307
11.08148045
11.69544768
11.70373092
11.84491292
9.290017317
7.955040733
9.0220865
8.83722965
8.698241333
8.24846425
8.935481883
9.4121705
8.25566665
8.0214256
8.23071925
9.23129925
12.54262423
15.3635028
17.72532448
17.70263987
15.8590664
11.886854
8.6452553
10.71174997
10.9777501
11.29318592
11.74428125
9.59936235
7.662067383
7.886688317
8.1847238
8.675433017
8.17780995
8.633411033
9.311022983
9.87505675
9.165109033
8.635736567
8.823934767
10.05268545
12.67791368
14.81651453
17.62617703
17.93070618
15.95265012
12.17916883
6.68259085
10.39627745
11.07730077
11.58460135
11.97699903
11.34109802
9.601316317
8.124305167
8.055391017
8.926644283
8.605741533
8.241593583
8.870671667
9.422868967
8.467660933
8.37480555
8.945086417
9.060252233
12.85991258
14.98457843
17.82845682
17.70493347
16.45530545
9.008854233
9.813666583
10.50591145
11.12233253
11.74466485
11.97918002
9.660029467
7.693455567
8.082989717
8.538336383
8.701082283
8.56421205
8.382045567
9.036270667
9.2961777
8.471162633
8.2595386
7.9005055
8.443948683
10.6986979
15.84716275
17.75718192
19.09031258
16.09648282
11.30753787
10.58371337
10.58317963
11.09038268
11.90908252
11.93416398
9.741160183
8.143632417
7.9739418
8.471321633
8.5993968
8.891911733
8.726145583
8.590021617
9.379248783
8.770704667
8.51223135
8.381450983
8.54756085
9.792165683
15.64523975
17.9912341
18.63608438
16.14678643
11.99158073
6.8837536
10.05491195
10.48658433
11.1167334
11.24638387
11.4311948
9.180813233
7.952603117
8.416483983
8.336947767
8.6924237
8.4283696
8.654002117
9.422923817
8.6167951
8.41797115
8.256388083
8.457713817
8.733311417
14.48456568
17.51106127
17.77793537
16.22659333
12.6839508
10.19343573
10.33166277
11.09498287
11.44021647
11.21006625
8.163560983
7.83771845
8.73835205
8.369607083
8.590500617
8.742835417
8.43325685
9.005441567
9.454145467
8.360424017
8.126951533
8.503820267
8.495880483
9.787625867
15.21532738
17.5521736
18.0416896
16.42745362
10.68363003
7.0362999
10.46189952
11.0962144
11.26608382
11.76889743
11.10854517
7.519784333
7.908374983
8.338968317
8.724829917
8.681001517
8.6687545
8.55414485
8.940835533
8.5694906
8.241898017
8.368084283
8.1847675
9.423703417
14.59094302
18.06727665
18.30389475
16.29814688
11.2186745
10.47544908
10.70517845
11.60759732
11.78518152
11.53454937
8.22541335
7.788320017
8.270955917
8.344674183
8.805261767
9.187327033
8.79539685
9.681060517
9.985928633
8.63242305
8.088016067
8.84843225
9.9613151
12.95318138
15.53010472
17.28526363
17.69185617
16.82425878
9.746669917
10.40107815
10.63778233
11.00003292
11.83332967
10.05556222
7.296065867
7.536035183
7.994070683
8.114640467
8.65703185
9.02050625
8.7805707
8.537183217
8.7518582
8.200285467
8.107722883
8.6695663
8.552163817
9.225336533
15.36936608
18.60914767
18.78438255
15.9264303
12.24266248
9.97627575
10.1434471
10.76806475
10.9367506
11.68743108
7.777461467
7.57330055
7.9147215
8.339823717
8.5202656
8.651638033
8.367930017
9.0298728
10.23877878
8.684948383
8.145683983
8.380872433
8.352865983
9.023800183
15.5016654
17.72368973
17.92707855
16.50831765
12.19279108
10.18915598
10.64988057
11.35274862
11.90073292
11.77659663
8.403793833
8.121567483
8.34104525
8.355565233
8.322416617
8.352745
8.8136132
8.808097033
10.01719333
8.988569017
8.4484207
8.914388967
9.603536167
12.74299037
15.07492628
17.7397573
17.97702158
16.53377405
12.0285553
8.595155683
10.72319557
11.16239752
11.39330017
9.681029183
7.846478483
7.6897122
7.528476383
8.556621917
8.615594267
8.236189283
8.261595417
8.637575033
9.288133417
8.610821583
8.083638517
8.1426037
8.307096217
9.388024967
13.36685875
17.50850255
18.24200138
16.73552433
8.86143335
9.682151767
10.31148005
11.32416528
11.61389825
11.50146488
11.31166097
10.20886525
7.850579567
8.22255395
8.563763933
8.215927733
8.4530146
9.135608117
9.39711895
8.328570767
8.0073831
8.224071883
8.505079583
9.039075067
14.45311558
17.30276997
17.63535175
16.19062377
9.2853951
10.47631882
10.85206607
11.17098303
11.52090038
9.989698467
8.21469375
7.943481983
8.069550383
8.63556575
8.768942117
8.701791667
8.890437167
9.2403881
9.596588733
8.541212383
8.937149633
8.3178871
10.31884982
13.185313
15.51784625
17.68121047
18.42785338
16.57196248
9.854321333
6.8008501
10.19159877
10.98386528
11.53783333
11.84706595
12.0225278
7.74193405
7.975577333
8.54688725
8.512413133
8.516110767
8.269098883
9.2652404
9.695977133
8.658118017
8.501502467
9.004054117
9.648103183
13.32389595
15.3952102
17.49358195
17.20450197
16.27877
9.37514145
10.22662782
10.50914437
11.25906393
11.84003082
11.90051393
8.540678817
7.781371917
7.829722383
8.330791017
8.55443225
8.533113633
8.901029017
8.7217318
9.073733183
8.5538069
8.586650583
8.5939303
8.305613417
12.54921565
15.65040492
18.22784192
18.06177495
16.50752727
12.22797642
11.13349788
10.8735785
11.25433347
11.88301515
10.20314798
8.006379467
7.943866017
8.188794317
8.42020375
8.5715924
8.936082633
8.3276595
9.077518817
9.62748245
8.725337683
8.221133567
7.946039767
8.359233533
11.28310938
15.1407688
17.56194627
18.33661832
16.73268663
12.01612325
6.6149764
10.21684675
11.09368308
11.51016558
11.97059845
12.04422945
7.818353367
7.884009983
8.119870183
8.3813159
9.00059065
8.5376419
9.154845483
9.49870125
8.49422315
8.2000856
8.286617583
8.071284317
10.01346322
15.6490054
18.31170698
18.32319548
16.27542882
11.23514733
10.44970858
10.34979823
10.8519501
11.06068282
11.5197329
10.86991407
7.93261685
7.963636817
8.456489
8.739644583
8.5751197
8.545271467
9.00487835
9.39274895
8.228456083
8.297620417
8.148669
8.535693617
9.1256693
14.56721678
17.95913707
18.11832592
16.2309448
12.57967705
7.1890071
10.30981527
10.84241782
11.41595023
11.62338215
11.81407818
8.118634983
8.17069755
8.48917175
8.5424984
8.78488125
8.455301
8.633825733
9.34449465
9.092896783
8.36868655
8.40250505
10.17633105
12.86178288
15.57962572
18.00091878
18.17035273
16.45689592
11.99448272
9.243819433
10.40168107
11.21503503
11.51365105
11.99793177
11.9412627
8.38920525
8.241175633
8.287285867
8.651181217
8.531512183
8.818532767
9.4173322
9.778585133
8.4347974
8.013672917
8.57954185
8.3100864
9.253049317
15.32127467
17.65862188
17.54604047
16.51481515
12.66880833
6.434627667
10.26159478
10.8907361
11.59208272
11.6232319
11.51514643
8.200035333
8.097555
8.251656217
9.309128667
9.36303045
8.984214483
8.87044105
9.784098767
8.564270933
8.237903767
8.00000585
8.416782333
11.44465243
15.7777599
17.2731322
18.46186843
16.71785263
12.80544018
9.57146535
10.5585822
11.01568055
11.3943636
11.18696643
11.95456213
9.1543844
8.044593133
8.373536283
8.45954685
8.467937233
8.42382035
8.9973665
9.22760205
8.773506733
8.50636965
8.15992195
8.36803205
9.275056633
14.94064652
17.86227167
18.73339543
16.37719462
11.00651382
9.873912517
10.49576073
10.6960818
11.01900255
11.58501655
9.498527633
7.586856333
8.407128067
8.358738567
8.75109385
9.01035755
8.5454069
8.694148867
9.289804567
8.722906467
8.534464117
8.219353817
9.54938825
13.05784593
15.38357607
17.87422218
18.49281487
16.67716815
12.52879443
10.49418635
10.30833083
11.25506695
11.81720155
12.00483073
11.52971263
7.98171715
8.06807255
8.450738683
9.270247033
8.7103293
8.871800933
8.81725705
9.601753267
8.568096
8.003067183
7.889189133
8.942121683
13.23813918
15.52575635
16.91454322
17.73739932
16.34680758
11.48464343
9.586535217
10.1912973
11.3370156
11.63726768
11.95964842
9.3181782
8.065499883
8.0117911
8.523385717
8.892147333
8.49786415
8.583419933
9.470296833
9.462854
8.417112
8.1219695
8.12552155
8.687601383
9.419770217
13.64495465
17.76811803
18.80605777
16.67426727
10.19705895
8.90238945
10.29457788
10.88934797
11.27728177
9.8717469
7.632780067
7.767298683
8.105376933
8.372956017
8.38264685
8.984975083
8.52476055
8.841307183
9.65500895
8.911864833
8.584239233
7.886172133
8.424142167
9.094289683
14.46395702
17.98798575
18.42575498
16.62996525
10.77177238
10.39970713
10.42104657
10.68775145
11.19953527
11.87928075
8.792163167
7.677735833
7.94829545
8.089326267
8.911031783
8.741608183
8.5046801
8.649121783
9.4915104
8.668019117
8.0810163
7.8466868
8.089431933
11.32121448
14.78547835
17.90820022
18.38714552
16.47218035
12.36265133
6.642144933
10.2765294
11.10663185
11.13173568
11.61779893
10.68667818
7.516654217
8.1402235
8.614955133
8.62101675
8.535851417
8.699904117
9.6441648
8.77807625
8.298362483
8.17188545
8.317801967
8.118904017
11.21241945
15.0210053
17.8982313
18.55357163
17.0250996
11.93428807
7.8202137
10.35775068
11.30338293
11.9043641
11.99756512
11.9481465
7.9523325
7.860251433
8.448083383
8.703929467
8.742309533
8.680313067
9.0236882
9.407081933
8.415871933
8.348352667
8.162254
8.42623245
9.7001264
15.55673055
17.50059482
18.0192424
16.36584328
10.48266925
6.5984581
10.08834603
11.05934945
11.62386523
11.524931
9.34256105
7.507166917
7.770807233
8.4042111
8.5978493
9.05819825
8.582151
9.19611215
9.761668167
8.500377817
8.381564183
8.1811727
8.48828535
11.88204855
15.49738398
17.62868318
17.71372118
16.25724728
8.731588917
9.87549095
10.34848063
10.7188006
11.13983353
10.92568328
8.20446205
7.77480605
8.096859517
8.3188932
8.587864467
8.7580949
8.69131375
8.71778955
9.725418333
8.9229425
8.116426033
8.67003755
10.32941838
12.76995088
15.59127993
17.96143118
18.1591998
17.01134302
10.47724937
9.883158533
10.54106448
11.05154813
11.48038452
11.4518324
10.73421178
7.2622243
7.415856667
8.752271683
8.6510617
9.090108833
8.754712733
8.8686905
9.492721333
8.346561133
8.54263035
8.04551495
8.432145333
11.53158023
15.13889552
18.18030325
17.94506577
16.44776925
11.00689398
10.02699077
10.60147728
11.11455177
11.37294778
11.98424802
11.0815937
7.80115305
7.74475495
8.585888983
8.9745781
8.698187067
8.391641533
8.782007417
9.50347165
8.50727565
8.029385567
8.5573369
10.69995317
13.51224052
15.40580867
17.48190388
18.05975622
16.01731473
11.21030167
9.729838967
10.51087905
11.35048488
11.82171793
12.25808232
9.2195297
8.403106083
8.2580123
8.3894589
8.93819625
9.035593983
9.127966583
9.09421815
9.2681232
8.485359817
8.0497366
8.29548835
8.406251983
9.336053883
14.22210847
17.6790946
18.00497232
16.12414212
11.59447573
9.782204367
10.57291375
10.80840213
11.83094755
11.85481297
9.0151138
7.990083617
8.094458867
8.46366975
8.82908235
8.5353127
8.273743267
9.418460383
9.501501417
8.491489383
8.761266133
8.616519733
8.40738985
9.294909383
15.44377255
17.32996382
17.93582758
15.88518897
9.4175337
10.51729768
10.25711268
11.02461652
11.64073392
11.96808128
10.06327825
7.811887883
8.153243667
8.71757335
8.746899667
9.1433721
8.851573417
8.860034867
9.258187283
8.65032565
8.638601633
8.186851867
8.54162885
13.09345033
15.40558407
17.49339613
17.92252023
16.86874128
12.64433188
9.3783384
10.35213007
10.9747994
11.036135
10.40926545
7.679596683
7.39328655
7.740613517
8.66478545
8.754994233
8.7362873
8.49696845
8.609633283
9.25117415
8.3100769
8.0731173
8.3363007
8.325919333
9.446051783
15.02973852
17.48314912
17.56734688
15.95215415
8.872832383
9.976558167
10.5725458
10.99911662
11.38631688
11.46378318
11.54034667
9.222434933
7.504593683
8.963164683
8.798162233
8.479310567
8.326973667
9.262797783
9.25838285
8.25371305
8.98763445
8.6918369
8.166429833
13.00840265
15.54522837
17.74757187
18.18849332
16.29536497
9.227761033
10.15912733
10.63489488
11.26570112
11.52998302
11.67664835
11.59024618
8.73143295
7.765285117
8.278521583
8.75854575
8.4227954
8.618690967
8.92306465
9.757554067
8.477329717
8.565966883
8.019066933
10.01609642
12.89114682
16.0253876
18.06907975
18.24428118
16.3940359
12.26735832
10.21062762
10.28993143
11.0760989
11.41498293
11.94272948
11.4921285
8.023682517
7.8080592
8.5634397
8.7927493
9.011642767
9.261588683
9.272156233
9.254154017
8.275909133
8.328687333
8.270684667
10.61844937
13.67391148
15.39677752
17.91217417
18.13614113
16.60923023
9.889735117
10.10660655
10.46191347
11.17763438
11.60750145
11.3837987
11.78787973
9.631451183
8.057120317
8.494421133
8.859282283
9.192558183
8.614008417
9.061740817
10.087646
8.3262597
8.363682883
8.025189717
8.308165483
10.49619508
15.759912
18.34491317
18.18699382
16.86018322
12.27483505
7.820688483
10.22497947
11.02770138
11.25406873
11.36688338
11.38112922
9.317784717
7.881994483
7.897675217
8.4810465
8.18341215
8.480477583
9.336171717
9.512841583
8.975487017
8.097387217
8.386838733
9.078253817
13.34244687
15.31993147
17.67601983
18.2375389
16.96578692
12.88310403
9.267378633
10.18166483
11.03711482
11.53631602
11.6593328
8.390748217
7.7622012
7.730756667
8.22665605
8.48800005
7.90316235
8.466938633
9.165204167
9.281133133
8.409070317
8.3417005
8.093371683
9.573866117
12.95349538
15.30183613
18.02457522
18.3790337
16.52369158
10.81165637
9.931270833
10.38994738
10.9629829
11.79681453
11.830881
7.983914817
7.8853147
8.057458417
8.231473617
8.623575983
8.998061067
9.191413117
9.4965163
9.142174867
8.20520935
8.07133335
8.07178405
8.324847383
12.1507903
15.11876608
17.60805425
18.1308893
16.79862308
12.73829437
10.30671307
10.44416672
11.03343465
11.76309995
12.34074518
11.88732973
9.76883225
8.34196525
8.455455267
8.4414175
8.901588683
8.76425025
9.035279483
9.5714482
8.369077117
8.2909047
8.17505105
8.46297695
9.6032859
13.27774318
18.10218155
17.94749777
16.87193582
12.43918885
10.35853977
10.52839625
10.98661465
11.29485022
11.1334484
8.272278533
7.30534905
7.8017396
8.149476817
8.81463385
8.655278317
8.680679
9.408325
9.88136845
8.386675667
8.452082833
8.09318715
8.85800525
13.02297907
15.95780165
17.96506872
18.03190858
16.53674485
12.00131058
9.948608567
10.54871202
10.99378327
11.68923257
11.78676585
11.25661645
10.08850328
8.18932565
8.199524733
8.9842792
8.813994483
8.57050615
8.872638083
9.358813567
8.0217803
7.6901683
8.277987483
8.84221715
11.95296308
15.14462285
17.86231072
18.72064987
16.61767635
12.31513558
9.902570967
10.04961207
10.9721498
11.46924928
10.79066388
7.7187278
7.345100533
8.063244483
8.447586517
8.600661867
8.349876267
9.128271617
9.041980433
9.293885667
8.549688233
8.3587218
8.474920133
8.263232483
8.7579504
14.45318928
17.8286526
18.11097417
16.06891863
9.621375183
9.779563317
10.1959118
10.75146783
11.33095005
10.53838075
7.880993783
7.705050383
8.218336583
8.439757267
8.613644217
8.62322735
8.555804617
9.198426017
9.256454367
8.443321317
7.8672687
8.445370383
8.018553983
10.61888622
15.06217168
17.32183968
18.35593077
16.47268678
10.52554792
9.700442683
10.42277993
11.07429995
11.27386853
12.15432928
8.426978483
7.58054685
7.81834555
8.154564633
8.586174633
8.32044195
8.372063517
9.345774517
9.251354333
8.6956933
8.75313655
8.58783865
8.76243495
11.0714793
15.41129365
17.68560923
18.01851375
15.75818785
12.3251995
9.661789417
10.30371105
11.16951717
11.70409892
11.82551417
10.31571168
7.39889935
8.256601167
8.44195435
8.805745817
8.965039217
8.566115683
8.783764117
9.518533267
8.206677567
8.474033717
8.01813495
8.90793295
12.6790329
15.36555777
17.72941837
18.29360115
16.61270737
12.34106325
10.03354733
10.43004862
10.75485065
11.22789842
11.3631651
9.871162867
7.686869567
7.969325917
8.230325583
8.51843375
8.31664915
8.465118267
8.721309833
9.432431917
8.4990276
8.314500833
8.3273827
9.08688645
13.2093798
15.56564718
17.81667837
18.36939132
17.05761323
9.312890667
10.50651517
10.41296157
11.1882487
11.51613238
11.49744893
9.72677845
8.079885433
8.139607083
8.372955483
8.637546517
8.686724783
8.667599183
8.968724433
9.145859417
8.568060767
9.003752517
8.29195375
8.027254983
10.58563688
15.43936563
17.60271188
17.14925128
16.42518425
10.99713555
7.827751717
10.08672968
10.54216712
11.34844985
11.6715156
9.430111867
7.926474183
8.206940367
8.089338217
8.744994083
8.3722555
8.712280583
8.784655433
9.198898833
8.343260617
8.7497472
8.617667417
8.476297617
8.87838005
14.53759222
17.67626092
18.3056062
16.70277167
8.226362983
9.011991617
10.62614788
10.87889888
11.47059818
11.76569918
12.01436478
9.90573445
7.745521117
8.271209767
8.803766183
9.179060783
8.682545617
8.708674633
9.739791933
8.389177383
8.302784217
8.125119833
9.751263967
13.16076255
15.75955952
18.00954362
17.95511377
16.62425087
12.86756985
10.17296928
10.5562442
11.43624598
11.87496263
11.7764476
11.9332468
7.684769083
7.92490835
8.344556983
8.541733583
8.324984817
8.44133815
9.098357983
9.261987867
8.70317895
9.0798982
8.814586433
9.305308983
13.15664028
15.23196695
17.48640865
18.01031998
16.3978309
8.968884617
9.0398304
10.54558103
11.56164758
11.77391475
11.93921702
11.91604657
8.34411955
8.02790995
